company,sector,year,code,code_label,spend
Microsoft,Tech/AI,2021,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2021,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2021,INT,Intelligence & Security,60000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,2630000.0
Microsoft,Tech/AI,2021,SCI,Science & Research,2630000.0
Microsoft,Tech/AI,2021,TRD,Trade Policy,2630000.0
Microsoft,Tech/AI,2021,DEF,Defense & Military,2630000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,10000.0
Microsoft,Tech/AI,2021,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2021,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,90000.0
Microsoft,Tech/AI,2021,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2021,INT,Intelligence & Security,90000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,90000.0
Microsoft,Tech/AI,2021,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2021,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2021,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2021,TRD,Trade Policy,50000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2021,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2021,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2021,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2021,INT,Intelligence & Security,60000.0
Microsoft,Tech/AI,2021,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2021,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2021,TRD,Trade Policy,60000.0
Microsoft,Tech/AI,2021,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2021,TRD,Trade Policy,2470000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,2470000.0
Microsoft,Tech/AI,2021,SCI,Science & Research,2470000.0
Microsoft,Tech/AI,2021,DEF,Defense & Military,2470000.0
Microsoft,Tech/AI,2021,TRD,Trade Policy,40000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,10000.0
Microsoft,Tech/AI,2021,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2021,TEC,Technology & AI,90000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,90000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,90000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,60000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,2540000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,2540000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,2540000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,2540000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,30000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,90000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,90000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,2410000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,2410000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,2410000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,2410000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,60000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,90000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,90000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,2300000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,2300000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,2300000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,2300000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,90000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,90000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2022,INT,Intelligence & Security,60000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,2540000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,2540000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,2540000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,2540000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2022,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,2410000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,2410000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,2410000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,2410000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,2300000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,2300000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,2300000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,2300000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,2540000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,2540000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,2540000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,2540000.0
Microsoft,Tech/AI,2022,TRD,Trade Policy,2540000.0
Microsoft,Tech/AI,2022,TEC,Technology & AI,2540000.0
Microsoft,Tech/AI,2022,SCI,Science & Research,2540000.0
Microsoft,Tech/AI,2022,DEF,Defense & Military,2540000.0
Microsoft,Tech/AI,2023,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,60000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,222000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,222000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,222000.0
Microsoft,Tech/AI,2023,DEF,Defense & Military,222000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,2220000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,2220000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,2220000.0
Microsoft,Tech/AI,2023,DEF,Defense & Military,2220000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2023,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,60000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,60000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,50000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,2300000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,2300000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,2300000.0
Microsoft,Tech/AI,2023,DEF,Defense & Military,2300000.0
Microsoft,Tech/AI,2023,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,2330000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,2330000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,2330000.0
Microsoft,Tech/AI,2023,DEF,Defense & Military,2330000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,80000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,80000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,50000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2023,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2023,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,90000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2023,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,50000.0
Microsoft,Tech/AI,2023,TRD,Trade Policy,2120000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,2120000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,2120000.0
Microsoft,Tech/AI,2023,DEF,Defense & Military,2120000.0
Microsoft,Tech/AI,2023,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2023,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2024,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2024,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2024,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,90000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,2278000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,2278000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,2278000.0
Microsoft,Tech/AI,2024,DEF,Defense & Military,2278000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,50000.0
Microsoft,Tech/AI,2024,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2024,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,90000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,2356000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,2356000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,2356000.0
Microsoft,Tech/AI,2024,DEF,Defense & Military,2356000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,15000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,15000.0
Microsoft,Tech/AI,2024,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2024,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,90000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,60000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,2540000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,2540000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,2540000.0
Microsoft,Tech/AI,2024,DEF,Defense & Military,2540000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,50000.0
Microsoft,Tech/AI,2024,INT,Intelligence & Security,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,90000.0
Microsoft,Tech/AI,2024,DEF,Defense & Military,90000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,30000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,30000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,90000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,90000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,60000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,20000.0
Microsoft,Tech/AI,2024,COM,Commerce & Export Controls,50000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,50000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,50000.0
Microsoft,Tech/AI,2024,TRD,Trade Policy,2250000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,2250000.0
Microsoft,Tech/AI,2024,SCI,Science & Research,2250000.0
Microsoft,Tech/AI,2024,DEF,Defense & Military,2250000.0
Microsoft,Tech/AI,2024,TEC,Technology & AI,60000.0
NVIDIA,Tech/AI,2022,TRD,Trade Policy,90000.0
NVIDIA,Tech/AI,2022,DEF,Defense & Military,90000.0
NVIDIA,Tech/AI,2023,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2023,DEF,Defense & Military,80000.0
NVIDIA,Tech/AI,2023,TEC,Technology & AI,80000.0
NVIDIA,Tech/AI,2023,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2023,DEF,Defense & Military,80000.0
NVIDIA,Tech/AI,2023,TEC,Technology & AI,80000.0
NVIDIA,Tech/AI,2023,TRD,Trade Policy,30000.0
NVIDIA,Tech/AI,2023,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2023,DEF,Defense & Military,80000.0
NVIDIA,Tech/AI,2023,TEC,Technology & AI,80000.0
NVIDIA,Tech/AI,2023,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2023,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2023,DEF,Defense & Military,80000.0
NVIDIA,Tech/AI,2023,TEC,Technology & AI,80000.0
NVIDIA,Tech/AI,2023,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2024,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2024,DEF,Defense & Military,80000.0
NVIDIA,Tech/AI,2024,TEC,Technology & AI,80000.0
NVIDIA,Tech/AI,2024,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2024,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2024,DEF,Defense & Military,80000.0
NVIDIA,Tech/AI,2024,TEC,Technology & AI,80000.0
NVIDIA,Tech/AI,2024,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2024,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2024,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2024,DEF,Defense & Military,80000.0
NVIDIA,Tech/AI,2024,TEC,Technology & AI,80000.0
NVIDIA,Tech/AI,2024,TRD,Trade Policy,80000.0
NVIDIA,Tech/AI,2024,DEF,Defense & Military,80000.0
NVIDIA,Tech/AI,2024,TEC,Technology & AI,80000.0
NVIDIA,Tech/AI,2024,TRD,Trade Policy,80000.0
Apple,Tech/AI,2020,TRD,Trade Policy,40000.0
Apple,Tech/AI,2020,TEC,Technology & AI,40000.0
Apple,Tech/AI,2020,TRD,Trade Policy,110000.0
Apple,Tech/AI,2020,SCI,Science & Research,110000.0
Apple,Tech/AI,2020,TRD,Trade Policy,60000.0
Apple,Tech/AI,2020,TEC,Technology & AI,2160000.0
Apple,Tech/AI,2020,TRD,Trade Policy,2160000.0
Apple,Tech/AI,2020,TRD,Trade Policy,90000.0
Apple,Tech/AI,2020,TRD,Trade Policy,40000.0
Apple,Tech/AI,2020,TEC,Technology & AI,40000.0
Apple,Tech/AI,2020,TRD,Trade Policy,110000.0
Apple,Tech/AI,2020,SCI,Science & Research,110000.0
Apple,Tech/AI,2020,TEC,Technology & AI,90000.0
Apple,Tech/AI,2020,TEC,Technology & AI,1480000.0
Apple,Tech/AI,2020,TRD,Trade Policy,1480000.0
Apple,Tech/AI,2020,TRD,Trade Policy,60000.0
Apple,Tech/AI,2020,TRD,Trade Policy,40000.0
Apple,Tech/AI,2020,TEC,Technology & AI,40000.0
Apple,Tech/AI,2020,TRD,Trade Policy,60000.0
Apple,Tech/AI,2020,TRD,Trade Policy,60000.0
Apple,Tech/AI,2020,TEC,Technology & AI,10000.0
Apple,Tech/AI,2020,TRD,Trade Policy,1560000.0
Apple,Tech/AI,2020,TEC,Technology & AI,1560000.0
Apple,Tech/AI,2020,SCI,Science & Research,1560000.0
Apple,Tech/AI,2020,TRD,Trade Policy,110000.0
Apple,Tech/AI,2020,SCI,Science & Research,110000.0
Apple,Tech/AI,2020,TRD,Trade Policy,40000.0
Apple,Tech/AI,2020,TEC,Technology & AI,40000.0
Apple,Tech/AI,2020,TRD,Trade Policy,60000.0
Apple,Tech/AI,2020,SCI,Science & Research,110000.0
Apple,Tech/AI,2020,TRD,Trade Policy,110000.0
Apple,Tech/AI,2020,TEC,Technology & AI,30000.0
Apple,Tech/AI,2020,TRD,Trade Policy,90000.0
Apple,Tech/AI,2020,TEC,Technology & AI,1450000.0
Apple,Tech/AI,2020,TRD,Trade Policy,1450000.0
Apple,Tech/AI,2020,TEC,Technology & AI,1560000.0
Apple,Tech/AI,2020,SCI,Science & Research,1560000.0
Apple,Tech/AI,2020,TRD,Trade Policy,1560000.0
Apple,Tech/AI,2021,TRD,Trade Policy,40000.0
Apple,Tech/AI,2021,TEC,Technology & AI,40000.0
Apple,Tech/AI,2021,TEC,Technology & AI,30000.0
Apple,Tech/AI,2021,TEC,Technology & AI,30000.0
Apple,Tech/AI,2021,TRD,Trade Policy,110000.0
Apple,Tech/AI,2021,SCI,Science & Research,110000.0
Apple,Tech/AI,2021,TRD,Trade Policy,90000.0
Apple,Tech/AI,2021,TEC,Technology & AI,1460000.0
Apple,Tech/AI,2021,TRD,Trade Policy,1460000.0
Apple,Tech/AI,2021,TRD,Trade Policy,40000.0
Apple,Tech/AI,2021,TEC,Technology & AI,40000.0
Apple,Tech/AI,2021,TRD,Trade Policy,110000.0
Apple,Tech/AI,2021,SCI,Science & Research,110000.0
Apple,Tech/AI,2021,TEC,Technology & AI,30000.0
Apple,Tech/AI,2021,TRD,Trade Policy,90000.0
Apple,Tech/AI,2021,TEC,Technology & AI,30000.0
Apple,Tech/AI,2021,TEC,Technology & AI,1640000.0
Apple,Tech/AI,2021,SCI,Science & Research,1640000.0
Apple,Tech/AI,2021,TRD,Trade Policy,1640000.0
Apple,Tech/AI,2021,TRD,Trade Policy,40000.0
Apple,Tech/AI,2021,TEC,Technology & AI,40000.0
Apple,Tech/AI,2021,TEC,Technology & AI,10000.0
Apple,Tech/AI,2021,TEC,Technology & AI,40000.0
Apple,Tech/AI,2021,SCI,Science & Research,110000.0
Apple,Tech/AI,2021,TRD,Trade Policy,110000.0
Apple,Tech/AI,2021,TRD,Trade Policy,1540000.0
Apple,Tech/AI,2021,TEC,Technology & AI,1540000.0
Apple,Tech/AI,2021,SCI,Science & Research,1540000.0
Apple,Tech/AI,2021,TRD,Trade Policy,40000.0
Apple,Tech/AI,2021,TEC,Technology & AI,40000.0
Apple,Tech/AI,2021,TEC,Technology & AI,60000.0
Apple,Tech/AI,2021,TRD,Trade Policy,1860000.0
Apple,Tech/AI,2021,TEC,Technology & AI,1860000.0
Apple,Tech/AI,2021,SCI,Science & Research,1860000.0
